Iteration	Posterior	Likelihood	Prior	alpha_morpho	branch_rates	diversification	extinction_rate	fossil_samp_rate	num_samp_anc	origin_time	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	turnover
6200	-10937.73	-9127.825	-1809.907	1.931536	0.001625357	0.006270402	0.03032869	0.02092677	8	509.7732	0.284963	0.64753	1.06818	1.99933	0.03659909	0.8286733
6210	-10939.42	-9118.126	-1821.296	1.856674	0.001742156	0.004211592	0.03797881	0.01691996	8	515.1242	0.275544	0.638853	1.06595	2.01965	0.0421904	0.9001765
6220	-10935.76	-9112.335	-1823.421	1.958911	0.001699662	0.002163661	0.03194673	0.02148601	9	532.3893	0.28832	0.650572	1.06893	1.99218	0.03411039	0.9365688
6230	-10946.21	-9111.394	-1834.812	2.326618	0.001725377	0.000705285	0.02912661	0.01841404	8	532.6761	0.329377	0.685786	1.07636	1.90847	0.0298319	0.976358
6240	-10960.99	-9126.842	-1834.153	2.685091	0.001838131	0.0009751517	0.02625882	0.01866556	9	533.0569	0.363331	0.712453	1.08045	1.84377	0.02723397	0.9641936
6250	-10953.89	-9116.189	-1837.702	2.101623	0.001484992	0.001349954	0.03122915	0.02218411	9	531.6005	0.305111	0.665403	1.07234	1.95715	0.0325791	0.9585638
6260	-10954.17	-9111.72	-1842.449	2.355186	0.001682772	0.001892456	0.02723285	0.02149112	7	519.045	0.332283	0.688149	1.07678	1.90279	0.0291253	0.9350236
6270	-10943.67	-9108.361	-1835.307	2.073796	0.00151033	0.002558987	0.03407197	0.01715725	8	534.1475	0.301928	0.662638	1.07173	1.9637	0.03663096	0.9301414
6280	-10934.23	-9094.632	-1839.593	2.02853	0.001761611	0.00542171	0.02756865	0.02246672	9	518.3585	0.296657	0.658014	1.07069	1.97464	0.03299036	0.8356577
6290	-10955.01	-9094.739	-1860.273	2.171794	0.001502856	-0.004115773	0.03241307	0.02042794	6	533.3932	0.312954	0.672121	1.07375	1.94118	0.02829729	1.145448
6300	-10947.03	-9094.019	-1853.016	2.254698	0.001758775	-0.002515079	0.03064428	0.02003841	6	527.1315	0.321894	0.679625	1.07523	1.92325	0.0281292	1.089412
6310	-10951.58	-9103.032	-1848.549	2.118542	0.001574701	-0.0001777324	0.03153542	0.01736832	7	526.9521	0.307026	0.667055	1.07269	1.95323	0.03135769	1.005668
6320	-10952.81	-9098.147	-1854.662	1.865451	0.001534101	0.002147039	0.0321715	0.01699288	6	523.2714	0.276667	0.639898	1.06623	2.01721	0.03431854	0.9374379
6330	-10969.49	-9106.986	-1862.509	1.680964	0.001648256	-0.001054722	0.03178733	0.01554466	4	520.552	0.251973	0.616146	1.05949	2.07239	0.03073261	1.034319
6340	-10961.05	-9104.317	-1856.73	1.784598	0.001566258	0.0004879136	0.02986863	0.01959186	5	524.772	0.266132	0.629962	1.06353	2.04038	0.03035654	0.9839272
6350	-10957.78	-9099.931	-1857.849	2.260221	0.001643505	0.002323227	0.03251295	0.01518795	5	535.9191	0.322477	0.68011	1.07532	1.92209	0.03483617	0.9333099
6360	-10962.12	-9109.85	-1852.27	2.193695	0.001408748	-0.0007456075	0.03324909	0.02057044	8	532.76	0.315349	0.674148	1.07416	1.93634	0.03250349	1.022939
6370	-10966.22	-9107.201	-1859.021	2.014269	0.00158327	-0.00419659	0.03517414	0.01659789	7	526.8712	0.294972	0.656523	1.07034	1.97816	0.03097755	1.135472
6380	-10967.58	-9109.854	-1857.721	1.935103	0.001643182	0.002886846	0.02721344	0.01690789	7	531.593	0.285403	0.64793	1.06828	1.99839	0.03010029	0.9040924
6390	-10964.22	-9104.005	-1860.218	2.159427	0.001526059	0.0006114723	0.03176379	0.01620711	8	539.226	0.311591	0.670962	1.07351	1.94394	0.03237527	0.981113
6400	-10959.74	-9106.805	-1852.932	1.955812	0.001585094	0.002219061	0.02933403	0.01644149	9	528.0524	0.287942	0.650231	1.06884	1.99298	0.03155309	0.9296722
6410	-10967.93	-9109.584	-1858.341	1.647767	0.001540671	0.002808641	0.02999984	0.01701729	8	535.4575	0.247274	0.611437	1.05804	2.08325	0.03280848	0.9143928
6420	-10974.97	-9127.026	-1847.946	1.879086	0.001521228	-0.001027262	0.02697808	0.0189818	9	526.9674	0.278401	0.641508	1.06665	2.01344	0.02595082	1.039585
6430	-10958.92	-9118.517	-1840.403	1.813584	0.001573089	0.002315049	0.02969442	0.01862091	10	522.6726	0.269959	0.633604	1.06454	2.0319	0.03200946	0.9276761
6440	-10982.5	-9130.733	-1851.769	1.720706	0.001693552	0.002896975	0.02572835	0.01452082	7	515.0632	0.257493	0.621597	1.06113	2.05978	0.02862532	0.8987968
6450	-10983.55	-9122.825	-1860.727	1.845183	0.001509378	0.003567075	0.03247729	0.01602731	6	527.6635	0.274066	0.637472	1.06558	2.02288	0.03604436	0.9010365
6460	-10983.12	-9123.054	-1860.065	2.154705	0.001585113	0.001573264	0.02679182	0.01717814	8	533.5765	0.311068	0.670517	1.07342	1.945	0.02836508	0.9445352
6470	-10964.98	-9111.944	-1853.036	1.899471	0.001560484	0.001671983	0.02627289	0.01707119	11	539.1265	0.280972	0.643879	1.06726	2.00789	0.02794487	0.9401685
6480	-10957.76	-9104.598	-1853.162	1.773495	0.001406746	0.00638984	0.02599502	0.01747798	11	529.2827	0.264651	0.628542	1.06313	2.04368	0.03238486	0.8026905
6490	-10958.15	-9108.578	-1849.573	2.485591	0.001498481	0.003057417	0.02554951	0.01808911	10	532.7509	0.345086	0.698377	1.07846	1.87807	0.02860693	0.8931232
6500	-10973.84	-9120.185	-1853.658	1.941144	0.001472626	0.003737099	0.02811119	0.01721328	9	538.1525	0.286146	0.648605	1.06844	1.9968	0.03184828	0.8826593
6510	-10974.19	-9121.317	-1852.877	1.629821	0.001512891	-0.001584958	0.03293839	0.01706462	9	531.8471	0.244698	0.60883	1.05722	2.08926	0.03135343	1.050551
6520	-10964.84	-9105.355	-1859.487	1.972542	0.00158587	0.0003036298	0.02694051	0.01744354	8	531.312	0.289975	0.652062	1.06929	1.98868	0.02724414	0.9888552
6530	-10974.6	-9108.251	-1866.346	2.234201	0.001479716	-5.293319e-05	0.02662335	0.01558653	7	531.0673	0.319715	0.677812	1.07488	1.92759	0.02657041	1.001992
6540	-10975.23	-9118.706	-1856.521	1.710466	0.001639017	0.0004307252	0.02872871	0.01887569	7	538.6693	0.256082	0.620212	1.06071	2.06299	0.02915944	0.9852286
6550	-10964.48	-9119.511	-1844.967	2.065166	0.001576591	0.004331781	0.02594413	0.01684982	9	535.7745	0.300931	0.661769	1.07154	1.96576	0.03027591	0.8569232
6560	-10960.06	-9112.946	-1847.118	1.690379	0.001722489	-0.0004252259	0.02938756	0.01617056	8	537.2798	0.253291	0.617456	1.05989	2.06936	0.02896234	1.014682
6570	-10975.86	-9135.75	-1840.112	1.787002	0.001691666	0.002018855	0.03075207	0.0178684	8	534.1497	0.266452	0.630268	1.06362	2.03966	0.03277092	0.9383949
6580	-10963.34	-9124.387	-1838.958	2.046864	0.001741988	-0.0003182924	0.03292485	0.01676214	9	536.263	0.298805	0.659906	1.07112	1.97017	0.03260656	1.009762
6590	-10970.07	-9117.854	-1852.215	2.011676	0.001524133	0.002463046	0.02555856	0.01873221	7	538.4872	0.294665	0.65625	1.07028	1.97881	0.0280216	0.9121019
6600	-10952.95	-9110.072	-1842.88	2.038747	0.001567557	-0.001276777	0.02630486	0.01631095	9	530.717	0.297856	0.659072	1.07093	1.97214	0.02502808	1.051014
6610	-10957.96	-9107.772	-1850.192	2.006873	0.001508549	0.002102873	0.02439338	0.01550216	8	535.994	0.294094	0.655743	1.07016	1.98	0.02649626	0.9206351
6620	-10971.43	-9115.027	-1856.398	1.942915	0.001517445	0.0001242461	0.02881797	0.01692685	7	536.1259	0.286364	0.648803	1.06849	1.99634	0.02894222	0.9957071
6630	-10956.82	-9111.322	-1845.496	2.021818	0.001564137	0.002568777	0.03040574	0.01829648	7	533.1532	0.295865	0.657314	1.07053	1.97629	0.03297452	0.9220981
6640	-10963.64	-9124.905	-1838.734	1.833185	0.001629978	0.001071427	0.02543715	0.01883956	8	522.1318	0.272515	0.636015	1.06519	2.02628	0.02650858	0.9595819
6650	-10948.94	-9118.279	-1830.665	2.085782	0.001658053	0.001455805	0.03135902	0.0162467	8	527.4999	0.303304	0.663836	1.072	1.96086	0.03281482	0.9556358
6660	-10958.17	-9118.674	-1839.5	2.324877	0.001604382	0.002208044	0.02774833	0.02117549	9	538.2814	0.329199	0.685641	1.07634	1.90882	0.02995637	0.9262913
6670	-10961.49	-9110.339	-1851.149	1.771841	0.001630102	0.001427482	0.03104486	0.01894643	6	538.5633	0.26443	0.62833	1.06307	2.04417	0.03247234	0.9560401
6680	-10968.04	-9118.585	-1849.451	2.030315	0.001514813	0.0003221689	0.02568993	0.01823661	5	532.1105	0.296867	0.658199	1.07073	1.9742	0.02601209	0.9876147
6690	-10971.11	-9125.016	-1846.09	2.19262	0.00170967	0.004093935	0.03170783	0.01826213	6	530.2618	0.315232	0.674049	1.07414	1.93658	0.03580177	0.8856499
6700	-10962.88	-9121.412	-1841.467	1.689486	0.001663146	0.007030449	0.02546063	0.01852852	9	532.0419	0.253167	0.617332	1.05985	2.06965	0.03249108	0.7836191
6710	-10958.84	-9114.404	-1844.431	1.848613	0.001634484	0.001157681	0.02894761	0.0199812	7	530.6869	0.274508	0.637885	1.06569	2.02191	0.03010529	0.9615456
6720	-10954.92	-9117.096	-1837.822	2.206392	0.001589569	-0.0009343261	0.03102328	0.01853067	9	534.0367	0.316727	0.675308	1.07439	1.93358	0.03008895	1.031052
6730	-10949.71	-9126.423	-1823.282	1.813091	0.001754703	0.002473795	0.03473406	0.01798175	11	533.8139	0.269894	0.633543	1.06452	2.03204	0.03720785	0.9335142
6740	-10939.69	-9114.002	-1825.687	2.165584	0.001576267	0.001738098	0.02839879	0.02176396	11	539.7488	0.31227	0.671541	1.07363	1.94256	0.03013689	0.9423265
6750	-10953.61	-9121.152	-1832.461	1.93967	0.001677508	-0.0008908445	0.03417139	0.01859648	9	535.4438	0.285965	0.648441	1.0684	1.99719	0.03328054	1.026768
6760	-10959.67	-9121.311	-1838.363	2.324392	0.001587572	0.004764194	0.0270396	0.01857487	8	527.3678	0.329149	0.6856	1.07633	1.90892	0.03180379	0.8502004
6770	-10963.47	-9114.037	-1849.429	2.050479	0.001699361	-0.0009896596	0.02678483	0.0184485	7	520.7457	0.299227	0.660276	1.0712	1.96929	0.02579517	1.038366
6780	-10947.31	-9109.251	-1838.059	2.011696	0.001573747	0.001435998	0.02829677	0.01825725	9	531.9164	0.294667	0.656252	1.07028	1.9788	0.02973277	0.9517032
6790	-10952.39	-9120.88	-1831.513	2.089391	0.001565775	0.0008642759	0.02924338	0.02056555	9	518.0304	0.303717	0.664195	1.07207	1.96001	0.03010766	0.9712938
6800	-10951.37	-9119.465	-1831.906	2.369444	0.001617436	0.003179365	0.03315093	0.01699504	10	537.4555	0.333719	0.689312	1.07698	1.89999	0.03633029	0.9124872
6810	-10953.71	-9110.817	-1842.894	1.957372	0.00164748	0.005316085	0.02521542	0.01652684	10	539.0212	0.288132	0.650403	1.06889	1.99258	0.0305315	0.825882
6820	-10965.94	-9121.78	-1844.163	1.954675	0.001570531	0.0007934798	0.02971112	0.01724513	8	530.4253	0.287803	0.650106	1.06881	1.99328	0.0305046	0.9739882
6830	-10960.5	-9124.93	-1835.566	2.235463	0.001657539	0.001259565	0.03150631	0.01861294	9	530.3226	0.31985	0.677924	1.0749	1.92732	0.03276587	0.9615586
6840	-10968.29	-9125.331	-1842.956	1.938246	0.001516824	-0.0003613383	0.02918664	0.01901567	8	536.4259	0.28579	0.648282	1.06836	1.99756	0.0288253	1.012535
6850	-10959.43	-9120.84	-1838.59	1.732838	0.001662125	0.0004031179	0.02812288	0.01769266	10	538.2282	0.259156	0.623223	1.0616	2.05602	0.028526	0.9858684
6860	-10963.94	-9117.005	-1846.935	1.584331	0.001625328	-0.002054144	0.03395168	0.01687303	8	528.8972	0.238061	0.602017	1.05501	2.10491	0.03189754	1.064398
6870	-10946.34	-9110.105	-1836.236	1.748036	0.001585695	0.004789794	0.02677335	0.01711064	9	531.3672	0.261224	0.625234	1.06219	2.05136	0.03156315	0.8482473
6880	-10957.22	-9116.038	-1841.182	2.144523	0.00158126	0.006119378	0.02683888	0.01954871	10	530.2052	0.309937	0.669552	1.07322	1.94729	0.03295826	0.8143294
6890	-10941.6	-9098.157	-1843.442	1.997309	0.001641401	0.002287325	0.03201889	0.01813261	10	531.8917	0.292953	0.654727	1.06992	1.9824	0.03430622	0.9333262
6900	-10960.16	-9115.729	-1844.431	1.917348	0.001558944	0.00268728	0.03429834	0.01581591	11	528.2558	0.283205	0.645927	1.06778	2.00309	0.03698562	0.9273426
6910	-10949.41	-9098.265	-1851.148	1.763855	0.001661141	0.001960004	0.02389842	0.01737703	10	531.8421	0.263359	0.627298	1.06278	2.04656	0.02585842	0.9242025
6920	-10958.09	-9111.536	-1846.549	2.021907	0.001608846	-0.0001865992	0.03130729	0.01712794	10	522.5887	0.295876	0.657323	1.07053	1.97627	0.03112069	1.005996
6930	-10949.7	-9109.537	-1840.162	2.395821	0.00157764	0.00132111	0.02451126	0.01880625	10	521.284	0.336352	0.691433	1.07734	1.89487	0.02583237	0.9488584
6940	-10960.77	-9113.918	-1846.851	1.907915	0.001619031	-0.0004583884	0.02676472	0.02127082	11	535.4567	0.282029	0.64485	1.0675	2.00562	0.02630633	1.017425
6950	-10974.44	-9118.298	-1856.139	1.434579	0.001575028	0.002527331	0.0232555	0.01796479	9	533.9296	0.215037	0.577292	1.04634	2.16133	0.02578283	0.9019762
6960	-10953.92	-9091.985	-1861.936	1.654443	0.00151487	0.001544588	0.02681911	0.0167987	9	538.1021	0.248225	0.612396	1.05834	2.08104	0.0283637	0.9455435
6970	-10952.63	-9101.73	-1850.903	2.289261	0.001486491	0.0003629867	0.02501003	0.01760066	10	535.4816	0.325521	0.682625	1.07579	1.91606	0.02537302	0.985694
6980	-10950.79	-9097.549	-1853.245	2.059598	0.001682734	0.002384475	0.02323405	0.0176396	11	533.7136	0.300287	0.661205	1.07141	1.9671	0.02561852	0.9069238
6990	-10967.07	-9100.172	-1866.902	1.956191	0.001502419	0.0007235429	0.02766521	0.015572	9	539.5982	0.287988	0.650273	1.06885	1.99289	0.02838875	0.974513
7000	-10963.96	-9102.764	-1861.191	1.976061	0.00152675	0.003884593	0.02587493	0.015492	9	523.2451	0.2904	0.652444	1.06938	1.98778	0.02975953	0.8694672
7010	-10946.77	-9097.538	-1849.232	2.115577	0.001512877	0.0008388731	0.03025452	0.01819108	10	526.1813	0.306692	0.666767	1.07263	1.95391	0.03109339	0.9730209
7020	-10940.05	-9100.927	-1839.124	2.00052	0.001629367	0.005137013	0.03017146	0.01694234	12	539.9635	0.293337	0.655069	1.07	1.98159	0.03530848	0.8545105
7030	-10935.6	-9090.621	-1844.981	2.055812	0.001411856	0.00379132	0.02513128	0.02026852	11	531.3584	0.299847	0.66082	1.07133	1.96801	0.0289226	0.868915
7040	-10939.88	-9087.022	-1852.86	2.06619	0.001579122	0.003869954	0.03488427	0.01642392	10	526.1964	0.30105	0.661873	1.07156	1.96552	0.03875422	0.9001411
7050	-10957.69	-9113.196	-1844.497	1.895201	0.001828537	0.001219522	0.03184856	0.01614894	10	535.311	0.280435	0.643386	1.06713	2.00905	0.03306808	0.9631209
7060	-10937.11	-9092.191	-1844.917	1.743817	0.001466873	0.0002885342	0.0345375	0.01871905	10	533.5333	0.260651	0.624678	1.06203	2.05265	0.03482603	0.991715
7070	-10931.77	-9100.711	-1831.058	2.427604	0.001606312	0.00102656	0.03156212	0.01700655	11	536.693	0.339484	0.693939	1.07776	1.88882	0.03258868	0.9684995
7080	-10929.45	-9088.895	-1840.553	1.943185	0.001410552	-0.0007592804	0.03151161	0.01639167	11	533.619	0.286397	0.648833	1.0685	1.99627	0.03075233	1.02469
7090	-10940.03	-9091.658	-1848.37	1.874902	0.001536543	0.003451451	0.03134812	0.01755748	11	526.5879	0.27787	0.641016	1.06652	2.0146	0.03479957	0.9008191
7100	-10940.26	-9097.902	-1842.36	2.005633	0.001519067	0.00144923	0.02769368	0.01894982	12	527.1411	0.293946	0.655611	1.07013	1.98031	0.02914291	0.9502716
7110	-10949.05	-9101.886	-1847.159	2.520922	0.00155834	0.001068673	0.02568565	0.01861471	11	528.2691	0.348431	0.701001	1.07886	1.87171	0.02675432	0.9600561
7120	-10944.76	-9085.197	-1859.562	2.121201	0.001474697	0.002462756	0.02657198	0.02057023	10	524.4952	0.307326	0.667313	1.07275	1.95262	0.02903474	0.915179
7130	-10959.79	-9087.945	-1871.846	2.062543	0.001397041	0.001450002	0.03035567	0.01704995	6	536.3568	0.300628	0.661504	1.07148	1.96639	0.03180567	0.9544106
7140	-10986.65	-9107.957	-1878.698	2.062349	0.001521466	0.0004506862	0.02954438	0.01837545	4	537.7765	0.300605	0.661484	1.07147	1.96644	0.02999507	0.9849747
7150	-10959.23	-9090.708	-1868.526	2.081911	0.001496249	0.002715423	0.03055197	0.01928722	7	532.4118	0.30286	0.663451	1.07191	1.96178	0.0332674	0.9183759
7160	-10952.95	-9085.356	-1867.594	2.076667	0.001534095	-0.001406892	0.02946452	0.01712499	8	538.5812	0.302258	0.662926	1.07179	1.96302	0.02805763	1.050143
7170	-10960.92	-9095.479	-1865.442	2.202075	0.001500853	-0.003749076	0.03038277	0.01763256	8	528.1654	0.316259	0.674914	1.07431	1.93451	0.02663369	1.140764
7180	-10950.07	-9099.643	-1850.426	1.77324	0.001567704	0.0009709002	0.02357384	0.01728299	10	532.75	0.264617	0.628509	1.06312	2.04375	0.02454474	0.9604437
7190	-10951.52	-9103.628	-1847.896	2.221937	0.00150619	0.006651415	0.02152833	0.01831914	10	527.3594	0.318402	0.676714	1.07467	1.93022	0.02817974	0.7639647
7200	-10951.45	-9104.634	-1846.814	1.848508	0.001551675	0.00657422	0.02532198	0.0169054	11	527.5755	0.274495	0.637873	1.06569	2.02194	0.0318962	0.7938871
7210	-10940.22	-9092.708	-1847.517	2.29439	0.001527685	0.003796323	0.02558104	0.02008625	10	531.2313	0.326054	0.683064	1.07587	1.91501	0.02937736	0.8707738
7220	-10941.85	-9098.955	-1842.895	2.062859	0.001563783	0.00254818	0.03019409	0.01859462	11	539.9167	0.300665	0.661536	1.07149	1.96631	0.03274227	0.9221746
7230	-10931.53	-9094.749	-1836.782	1.834131	0.001679067	0.00375482	0.02339146	0.02043996	12	522.7444	0.272637	0.636131	1.06523	2.02601	0.02714628	0.861682
7240	-10947.94	-9106.813	-1841.123	1.953629	0.001540888	3.098738e-05	0.03331017	0.01866213	10	531.9765	0.287676	0.64999	1.06878	1.99355	0.03334115	0.9990706
7250	-10947.7	-9105.111	-1842.59	1.921443	0.001602628	0.002698356	0.02732829	0.01806086	9	529.2606	0.283713	0.646391	1.06789	2.002	0.03002664	0.9101346
7260	-10935.59	-9093.475	-1842.116	2.201505	0.001570289	-0.0005235927	0.02736601	0.01728406	10	531.8467	0.316198	0.674862	1.0743	1.93464	0.02684242	1.019506
7270	-10937.19	-9089.327	-1847.86	2.136156	0.00168471	0.00216238	0.02562032	0.01993415	11	537.9508	0.309003	0.668753	1.07305	1.94919	0.0277827	0.9221681
7280	-10938.27	-9102.543	-1835.731	2.335102	0.001559454	0.000864759	0.02912554	0.01822562	9	526.2384	0.330244	0.686493	1.07649	1.90677	0.0299903	0.9711654
7290	-10936.41	-9103.191	-1833.218	2.265641	0.001637102	0.002245999	0.02843726	0.01794891	10	538.8005	0.323048	0.680583	1.07541	1.92096	0.03068326	0.9268005
7300	-10930.88	-9104.106	-1826.775	1.759051	0.001560701	0.003120348	0.02742517	0.01927987	10	533.1701	0.262712	0.626674	1.0626	2.04801	0.03054552	0.8978459
7310	-10942.07	-9118.9	-1823.169	2.15583	0.001705011	0.0006782742	0.02756624	0.0199234	12	537.0916	0.311193	0.670623	1.07344	1.94474	0.02824451	0.9759856
7320	-10926.97	-9102.577	-1824.391	1.77502	0.001603961	0.001283806	0.02761301	0.01871784	11	539.3507	0.264855	0.628738	1.06319	2.04322	0.02889681	0.9555727
7330	-10929.38	-9104.135	-1825.249	2.24417	0.001636277	-0.002229307	0.03133103	0.01792827	10	516.2021	0.320777	0.678697	1.07505	1.92548	0.02910172	1.076604
7340	-10943.73	-9105.711	-1838.017	1.889534	0.001703444	-0.002331402	0.03162408	0.01738735	10	530.1188	0.279722	0.642728	1.06696	2.01059	0.02929268	1.07959
7350	-10934.91	-9095.078	-1839.83	1.674028	0.001468145	-0.003513788	0.03343828	0.01686165	10	525.3993	0.250998	0.615174	1.05919	2.07463	0.02992449	1.117422
7360	-10937.15	-9102.966	-1834.184	2.235695	0.001662536	0.002883303	0.0332062	0.01839145	9	528.7549	0.319875	0.677945	1.07491	1.92727	0.03608951	0.9201069
7370	-10940.86	-9099.511	-1841.353	1.554491	0.00159794	0.0005741117	0.02799897	0.01964939	9	533.8666	0.233619	0.597382	1.05347	2.11553	0.02857308	0.9799073
7380	-10942.7	-9103.195	-1839.506	1.58267	0.001547379	0.001140989	0.02785767	0.016424	11	539.3498	0.237815	0.601762	1.05493	2.10549	0.02899866	0.9606537
7390	-10950.47	-9101.74	-1848.732	1.837755	0.001595894	3.554441e-06	0.02712569	0.01786437	10	537.9855	0.273107	0.636572	1.06534	2.02498	0.02712924	0.999869
7400	-10949.23	-9095.303	-1853.927	1.665415	0.001536171	0.007438638	0.02588956	0.0154065	9	539.7058	0.249782	0.613959	1.05882	2.07744	0.0333282	0.7768065
7410	-10937.16	-9086.478	-1850.684	1.690303	0.001600688	0.002195122	0.02970794	0.01800098	9	539.0611	0.253281	0.617445	1.05989	2.06939	0.03190307	0.931194
7420	-10926.79	-9081.631	-1845.161	2.018443	0.001557424	0.001473751	0.02882474	0.01612539	10	529.0498	0.295466	0.656961	1.07044	1.97713	0.03029849	0.9513589
7430	-10934.99	-9089.943	-1845.047	1.966728	0.001651013	-0.0002099461	0.02819044	0.01920195	10	533.6984	0.28927	0.651428	1.06913	1.99017	0.02798049	1.007503
7440	-10949.41	-9110.327	-1839.086	1.749483	0.001423888	0.003398346	0.02678657	0.01997681	11	539.3064	0.26142	0.625424	1.06224	2.05092	0.03018492	0.8874158
7450	-10940.49	-9098.877	-1841.614	2.001794	0.001625487	0.002018568	0.02990401	0.01800776	9	534.2366	0.293489	0.655204	1.07003	1.98127	0.03192258	0.9367668
7460	-10939.29	-9091.115	-1848.179	1.69164	0.001552344	0.002142992	0.02900943	0.01880289	9	533.8841	0.253467	0.61763	1.05994	2.06896	0.03115242	0.9312095
7470	-10935.06	-9111.217	-1823.839	2.264282	0.001514733	0.003982647	0.02979813	0.01942697	13	533.5232	0.322905	0.680464	1.07539	1.92124	0.03378078	0.8821032
7480	-10942.14	-9104.999	-1837.139	1.878636	0.001596458	-0.0004202508	0.02468846	0.01924605	11	521.8952	0.278344	0.641455	1.06663	2.01357	0.0242682	1.017317
7490	-10932.23	-9097.496	-1834.73	1.667599	0.001537835	0.002211202	0.02993741	0.01581519	11	535.0872	0.250091	0.614268	1.05892	2.07673	0.03214861	0.9312194
7500	-10940.03	-9105.096	-1834.939	2.111596	0.001567677	0.003610353	0.02536515	0.02170834	12	528.4793	0.306242	0.666379	1.07255	1.95483	0.0289755	0.8753998
7510	-10929.05	-9103.174	-1825.878	1.530479	0.00147115	0.004408067	0.02811888	0.01816896	13	538.6805	0.229993	0.593552	1.05216	2.12429	0.03252695	0.8644796
7520	-10942.03	-9103.957	-1838.074	1.882871	0.001690031	-0.00326779	0.02799644	0.01830517	12	534.7106	0.27888	0.641951	1.06676	2.01241	0.02472864	1.132146
7530	-10945.98	-9105.226	-1840.758	1.950796	0.001604561	-0.001017616	0.02291023	0.02406168	12	536.6593	0.28733	0.649677	1.06871	1.99429	0.02189262	1.046482
7540	-10940.93	-9102.423	-1838.504	1.909097	0.001601058	0.001094559	0.03133578	0.01777619	12	537.4732	0.282177	0.644985	1.06754	2.0053	0.03243033	0.9662489
7550	-10954.76	-9103.985	-1850.771	1.701611	0.001447872	0.003846744	0.03573575	0.01666537	8	538.8602	0.254855	0.619003	1.06035	2.06579	0.03958249	0.902817
7560	-10941.81	-9090.256	-1851.555	1.307356	0.001576093	-0.0001054697	0.03200187	0.01524142	9	537.9374	0.193972	0.552999	1.03678	2.21625	0.0318964	1.003307
7570	-10938.71	-9098.603	-1840.112	2.104719	0.001514858	-0.001015092	0.02842992	0.01861119	10	532.3811	0.305463	0.665706	1.0724	1.95643	0.02741483	1.037027
7580	-10953.59	-9101.332	-1852.256	1.765558	0.001686515	0.007081253	0.02625356	0.01708195	10	534.2517	0.263588	0.627519	1.06284	2.04605	0.03333481	0.7875718
7590	-10962.2	-9115.389	-1846.807	1.922513	0.001513433	0.006578771	0.02529191	0.01971935	10	528.211	0.283846	0.646513	1.06792	2.00172	0.03187068	0.7935792
7600	-10965.05	-9103.871	-1861.176	2.177753	0.001689734	0.002461395	0.02858775	0.01552643	8	527.9235	0.313608	0.672676	1.07386	1.93985	0.03104914	0.9207258
7610	-10946.08	-9097.209	-1848.869	1.66383	0.00157633	-0.001469849	0.02930718	0.01958114	9	538.2302	0.249558	0.613734	1.05875	2.07796	0.02783733	1.052801
7620	-10939.89	-9096.161	-1843.726	1.95248	0.001648528	0.001460835	0.0241708	0.0202059	11	535.1967	0.287535	0.649863	1.06875	1.99385	0.02563164	0.9430065
7630	-10944.79	-9093.611	-1851.177	1.932444	0.001543762	-0.0002554023	0.02891378	0.0168154	11	539.1962	0.285075	0.647632	1.0682	1.99909	0.02865838	1.008912
7640	-10948.14	-9089.712	-1858.424	1.781096	0.001624505	0.00297609	0.02454967	0.01863115	9	527.3687	0.265666	0.629516	1.06341	2.04141	0.02752576	0.8918798
7650	-10940.05	-9094.441	-1845.605	1.882745	0.001436611	0.001116726	0.03098953	0.01781515	10	523.4076	0.278864	0.641936	1.06676	2.01244	0.03210626	0.9652178
7660	-10956.49	-9093.491	-1863.002	2.157483	0.00160064	0.0009472532	0.02637266	0.01651703	8	538.7712	0.311376	0.670779	1.07347	1.94437	0.02731991	0.9653274
7670	-10952.8	-9086.653	-1866.146	2.043023	0.001535718	-0.0005908987	0.03032962	0.01426164	9	533.7967	0.298357	0.659512	1.07103	1.9711	0.02973872	1.01987
7680	-10963.22	-9098.477	-1864.739	1.516386	0.001526465	0.0008063915	0.03879933	0.01544823	8	533.7656	0.227843	0.591261	1.05137	2.12953	0.03960572	0.9796395
7690	-10945.03	-9088.264	-1856.771	1.937683	0.001517663	0.005296505	0.02526626	0.01753976	10	536.0748	0.285721	0.648219	1.06835	1.99771	0.03056277	0.8267007
7700	-10940.62	-9085.899	-1854.723	1.837186	0.00157353	-0.0004128999	0.03285409	0.01804284	10	537.4347	0.273033	0.636503	1.06533	2.02514	0.03244119	1.012728
7710	-10947.12	-9082.709	-1864.41	2.037194	0.001625565	0.0006702535	0.02493546	0.01780034	9	526.9109	0.297675	0.658911	1.07089	1.97252	0.02560571	0.9738241
7720	-10938.47	-9075.577	-1862.891	1.693467	0.00152757	0.003184534	0.0260433	0.01541149	9	525.656	0.253722	0.617883	1.06002	2.06838	0.02922783	0.8910445
7730	-10940.33	-9072.442	-1867.889	1.946513	0.001433032	0.001448942	0.03046198	0.01577307	8	539.5892	0.286805	0.649203	1.06859	1.9954	0.03191092	0.9545942
7740	-10948.63	-9077.689	-1870.944	1.88554	0.001466568	0.003407056	0.02829009	0.01661198	9	538.3151	0.279218	0.642263	1.06684	2.01168	0.03169715	0.8925122
